companyID,directorID
24630,45341
24631,45342
24631,45343
24632,45344
24632,45345
24632,45346
24633,45347
24633,45348
24633,45349
24633,45350
24634,45351
24634,45352
24634,45353
24635,45354
24635,45355
24636,45356
24636,45357
24637,45358
24638,45359
24638,45360
24638,45361
24639,45362
24639,45363
24640,45364
24640,45365
24640,45366
24641,45367
24641,45368
24642,40836
24642,45369
24643,45370
24643,45371
24643,45372
24644,45373
24644,45374
24645,45375
24645,45376
24646,45377
24646,45378
24647,45379
24648,45380
24648,45381
24648,45382
24649,45383
24649,45384
24650,38008
24650,45385
24650,45386
24650,45387
24651,37440
24652,45388
24652,45389
24652,45390
24652,45391
24653,45392
24654,45393
24655,45394
24656,45395
24656,45396
24657,45397
24658,45398
24659,45399
24660,41328
24660,45400
24660,45401
24661,45402
24661,45403
24661,45404
24662,44315
24662,45405
24662,45406
24662,45407
24662,45408
24663,45409
24663,45410
24663,45411
24664,35113
24665,34933
24665,45412
24666,38951
24667,45413
24668,45414
24668,45415
24669,45416
24669,45417
24670,45418
24670,45419
24670,45420
24671,45421
24672,45422
24672,45423
24673,45424
24674,45425
24675,45426
24676,45427
24676,45428
24677,45429
24678,45430
24678,45431
24679,45432
24679,45433
24680,45434
24681,45435
24682,45436
24683,45437
24684,45438
24684,45439
24685,45440
24686,45441
24686,45442
24686,45443
24686,45444
24687,45445
24688,45446
24688,45447
24689,45448
24690,45449
24690,45450
24691,45451
24691,45452
24692,45453
24692,45454
24692,45455
24692,45456
24693,45457
24694,45458
24694,45459
24695,45460
24695,45461
24696,45462
24697,45463
24697,45464
24697,45465
24698,45466
24698,45467
24699,45468
24699,45469
24700,45470
24700,45471
24701,45472
24701,45473
24701,45474
24701,45475
24701,45476
24701,45477
24701,45478
24701,45479
24702,45480
24702,45481
24703,45482
24703,45483
24704,45484
24704,45485
24705,45486
24706,45487
24706,45488
24707,45489
24708,45490
24709,45491
24710,45492
24711,45493
24711,45494
24711,45495
24712,38963
24712,45496
24712,45497
24713,45498
24713,45499
24714,45500
24714,45501
24714,45502
24714,45503
24715,45504
24715,45505
24715,45506
24716,45507
24716,45508
24717,45509
24717,45510
24717,45511
24717,45512
24718,45513
24719,45514
24719,45515
24719,45516
24720,45517
24720,45518
24720,45519
24721,45520
24722,45521
24722,45522
24723,45523
24723,45524
24724,45525
24724,45526
24725,45527
24725,45528
24725,45529
24725,45530
24726,45531
24726,45532
24727,45533
24727,45534
24728,45535
24729,45536
24729,45537
24730,45538
24730,45539
24730,45540
24731,39846
24731,45541
24731,45542
24732,45543
24732,45544
24733,45545
24734,45546
24734,45547
24734,45548
24735,45549
24736,45550
24737,45551
24738,38452
24738,45552
24739,45553
24739,45554
24740,40208
24740,45555
24740,45556
24740,45557
24741,45558
24741,45559
24742,45560
24742,45561
24743,42657
24743,42659
24744,45562
24745,45563
24746,45564
24746,45565
24746,45566
24747,45567
24748,44201
24749,44201
24750,45568
24750,45569
24750,45570
24751,45571
24751,45572
24752,45573
24752,45574
24752,45575
24753,45576
24754,45577
24754,45578
24754,45579
24755,45580
24756,45581
24756,45582
24756,45583
24757,45584
24757,45585
24758,45586
24758,45587
24759,45588
24760,45589
24761,45590
24761,45591
24761,45592
24762,45593
24762,45594
24763,45595
24763,45596
24763,45597
24764,45597
24764,45598
24764,45599
24764,45600
24765,45601
24766,45602
24767,45603
24767,45604
24767,45605
24768,45606
24768,45607
24769,45608
24770,45045
24770,45609
24771,45610
24772,45611
24772,45612
24772,45613
24772,45614
24773,45615
24773,45616
24773,45617
24774,45618
24774,45619
24775,45620
24775,45621
24776,45622
24776,45623
24777,45624
24778,45625
24778,45626
24779,45627
24779,45628
24779,45629
24780,39378
24781,45630
24782,45631
24782,45632
24783,45633
24783,45634
24784,45635
24784,45636
24785,45637
24785,45638
24785,45639
24786,45640
24786,45641
24787,45642
24788,45413
24788,45643
24789,33540
24789,45644
24789,45645
24790,45646
24791,45647
24791,45648
24792,45649
24793,41697
24793,45650
24794,45651
24795,45652
24796,45653
24797,45654
24797,45655
24798,45656
24798,45657
24798,45658
24799,45659
24800,45660
24801,45661
24801,45662
24801,45663
24801,45664
24802,45665
24802,45666
24803,45667
24804,45668
24804,45669
24805,45670
24805,45671
24806,45672
24806,45673
24806,45674
24807,45675
24808,45676
24808,45677
24809,45678
24809,45679
24810,45680
24810,45681
24810,45682
24810,45683
24811,42079
24811,45684
24812,45685
24813,45686
24814,45687
24814,45688
24814,45689
24815,45690
24815,45691
24815,45692
24816,45693
24816,45694
24817,36792
24817,36800
24817,37418
24817,40104
24817,40106
24817,40108
24817,40110
24817,40112
24817,45695
24818,36862
24818,45696
24818,45697
24818,45698
24818,45699
24818,45700
24819,45701
24820,45702
24821,45703
24821,45704
24822,45705
24823,45706
24824,45707
24824,45708
24824,45709
24824,45710
24825,45711
24825,45712
24825,45713
24826,45714
24826,45715
24826,45716
24827,34848
24827,35431
24827,35752
24827,39262
24827,39865
24827,45717
24827,45718
24827,45719
24827,45720
24827,45721
24827,45722
24827,45723
24827,45724
24827,45725
24827,45726
24827,45727
24827,45728
24827,45729
24827,45730
24827,45731
24827,45732
24827,45733
24827,45734
24827,45735
24827,45736
24827,45737
24827,45738
24827,45739
24827,45740
24827,45741
24827,45742
24827,45743
24827,45744
24827,45745
24827,45746
24827,45747
24827,45748
24827,45749
24827,45750
24827,45751
24827,45752
24827,45753
24827,45754
24827,45755
24827,45756
24827,45757
24827,45758
24827,45759
24827,45760
24827,45761
24827,45762
24827,45763
24827,45764
24827,45765
24827,45766
24827,45767
24827,45768
24827,45769
24827,45770
24827,45771
24827,45772
24827,45773
24827,45774
24827,45775
24827,45776
24827,45777
24827,45778
24827,45779
24827,45780
24827,45781
24827,45782
24827,45783
24827,45784
24827,45785
24827,45786
24827,45787
24827,45788
24827,45789
24827,45790
24827,45791
24827,45792
24827,45793
24827,45794
24827,45795
24827,45796
24827,45797
24827,45798
24827,45799
24827,45800
24827,45801
24827,45802
24827,45803
24827,45804
24827,45805
24827,45806
24827,45807
24827,45808
24827,45809
24827,45810
24827,45811
24827,45812
24827,45813
24828,45814
24829,34984
24829,44759
24829,45815
24829,45816
24829,45817
24830,45818
24830,45819
24830,45820
24831,34713
24831,34729
24831,39473
24831,44654
24831,45821
24831,45822
24831,45823
24831,45824
24831,45825
24831,45826
24831,45827
24831,45828
24831,45829
24831,45830
24831,45831
24831,45832
24831,45833
24832,45834
24832,45835
24833,45836
24834,45837
24834,45838
24835,45839
24835,45840
24836,45841
24836,45842
24836,45843
24837,34683
24837,35158
24837,37629
24837,37633
24837,45844
24837,45845
24837,45846
24837,45847
24838,45848
24838,45849
24839,45850
24839,45851
24839,45852
24840,45853
24840,45854
24840,45855
24840,45856
24841,45857
24841,45858
24842,45859
24842,45860
24843,45861
24844,45862
24844,45863
24845,45864
24845,45865
24846,35890
24846,42215
24846,45866
24846,45867
24846,45868
24846,45869
24847,35437
24847,37063
24847,37067
24847,42944
24847,42946
24847,45870
24847,45871
24848,45872
24849,45873
24849,45874
24850,45875
24850,45876
24850,45877
24851,45878
24851,45879
24852,45880
24852,45881
24852,45882
24853,45883
24853,45884
24853,45885
24853,45886
24854,45887
24854,45888
24854,45889
24855,45890
24856,45891
24856,45892
24857,45893
24857,45894
24858,45895
24858,45896
24859,33582
24859,33865
24859,39871
24859,41591
24859,42978
24859,45897
24859,45898
24859,45899
24860,45900
24860,45901
24861,39755
24861,45902
24861,45903
24861,45904
24861,45905
24861,45906
24861,45907
24862,45908
24862,45909
24863,45910
24863,45911
24864,45912
24864,45913
24865,45914
24865,45915
24866,45916
24866,45917
24866,45918
24867,45919
24867,45920
24867,45921
24867,45922
24868,37041
24868,39449
24868,42059
24868,43381
24868,45923
24868,45924
24868,45925
24868,45926
24868,45927
24869,42184
24869,43851
24869,45928
24869,45929
24869,45930
24870,45931
24870,45932
24871,45933
24871,45934
24871,45935
24872,45936
24872,45937
24872,45938
24873,45939
24873,45940
24874,45941
24874,45942
24875,45943
24875,45944
24876,37466
24876,45945
24876,45946
24877,45947
24877,45948
24877,45949
24878,33584
24878,35469
24878,45950
24878,45951
24878,45952
24878,45953
24879,45954
24880,45955
24880,45956
24880,45957
24881,45958
24881,45959
24882,45960
24883,43850
24883,45961
24884,45962
24884,45963
24884,45964
24885,45965
24885,45966
24885,45967
24885,45968
24886,45969
24886,45970
24887,45971
24887,45972
24888,45973
24888,45974
24888,45975
24888,45976
24889,45977
24889,45978
24889,45979
24890,45980
24891,45981
24892,37021
24892,37023
24892,37025
24892,37029
24892,45982
24892,45983
24892,45984
24892,45985
24893,36112
24893,45986
24893,45987
24893,45988
24894,45989
24894,45990
24894,45991
24894,45992
24894,45993
24895,45994
24895,45995
24895,45996
24896,45997
24896,45998
24897,45999
24898,46000
24898,46001
24898,46002
24898,46003
24899,46004
24899,46005
24899,46006
24899,46007
24900,46008
24900,46009
24901,46010
24901,46011
24902,46012
24902,46013
24903,46014
24904,46015
24904,46016
24905,44829
24905,46017
24906,46018
24906,46019
24907,36146
24907,46020
24908,46021
24908,46022
24909,40896
24909,40898
24909,40900
24909,46023
24910,46024
24910,46025
24910,46026
24911,46027
24912,46028
24912,46029
24913,46030
24914,34291
24915,46031
24915,46032
24916,46033
24916,46034
24916,46035
24917,46036
24918,46037
24918,46038
24919,34554
24919,46039
24920,46040
24920,46041
24921,33820
24921,36984
24921,42289
24921,46042
24921,46043
24921,46044
24921,46045
24922,46046
24922,46047
24923,46048
24923,46049
24923,46050
24924,46051
24924,46052
24924,46053
24924,46054
24924,46055
24925,46056
24925,46057
24926,46058
24926,46059
24926,46060
24927,46061
24927,46062
24928,46063
24928,46064
24928,46065
24929,46066
24930,46067
24930,46068
24931,46069
24931,46070
24932,46071
24933,35526
24933,35528
24933,35808
24933,37103
24933,37105
24933,37109
24933,38895
24933,44714
24933,46072
24934,46073
24934,46074
24935,46075
24936,43385
24937,46076
24937,46077
24938,46078
24938,46079
24939,46080
24939,46081
24940,46082
24940,46083
24941,46084
24942,46085
24942,46086
24942,46087
24942,46088
24943,46089
24944,46090
24944,46091
24944,46092
24945,46093
24945,46094
24946,40386
24946,44455
24947,46095
24947,46096
24948,46097
24948,46098
24949,46099
24949,46100
24949,46101
24950,46102
24951,46103
24951,46104
24952,46105
24952,46106
24953,46107
24953,46108
24953,46109
24954,46110
24954,46111
24955,33385
24955,33391
24955,33393
24956,46112
24957,46113
24957,46114
24957,46115
24958,46116
24958,46117
24959,46118
24960,46119
24961,46120
24962,46121
24962,46122
24962,46123
24962,46124
24963,46125
24963,46126
24964,46127
24964,46128
24965,46129
24966,45489
24966,46130
24967,46131
24967,46132
24968,46133
24968,46134
24969,46135
24970,46136
24970,46137
24971,46138
24972,37466
24972,46139
24972,46140
24972,46141
24972,46142
24972,46143
24972,46144
24972,46145
24972,46146
24973,46147
24973,46148
24973,46149
24974,46150
24974,46151
24974,46152
24975,46153
24975,46154
24975,46155
24976,46156
24977,34295
24977,46157
24978,46158
24978,46159
24978,46160
24978,46161
24979,46162
24980,46163
24980,46164
24980,46165
24980,46166
24981,46167
24981,46168
24982,46169
24982,46170
24983,46171
24983,46172
24984,46173
24985,39217
24986,46174
24986,46175
24986,46176
24987,46177
24987,46178
24988,46179
24988,46180
24989,46181
24989,46182
24989,46183
24990,33629
24990,35465
24990,35467
24990,35469
24990,35471
24990,35473
24990,46184
24990,46185
24991,35239
24991,37037
24991,42289
24991,46186
24991,46187
24991,46188
24991,46189
24992,46190
24992,46191
24993,46192
24993,46193
24994,46194
24995,46195
24996,46196
24997,46197
24998,46198
24999,46199
24999,46200
25000,46201
25000,46202
25001,46203
25001,46204
25001,46205
25001,46206
25002,46207
25003,46208
25003,46209
25003,46210
25004,46211
25005,33758
25005,46212
25006,46213
25007,46214
25008,46215
25009,46216
25010,46217
25011,46218
25011,46219
25011,46220
25012,46221
25012,46222
25013,46223
25014,46224
25014,46225
25015,46226
25016,46227
25016,46228
25017,46229
25017,46230
25018,46231
25019,46232
25019,46233
25020,46234
25020,46235
25020,46236
25021,46237
25022,46238
25022,46239
25023,46240
25023,46241
25024,46242
25024,46243
25025,43492
25025,46244
25025,46245
25026,34492
25026,34966
25026,35449
25026,35975
25026,41697
25026,45203
25026,46246
25026,46247
25026,46248
25027,46050
25028,46249
25028,46250
25029,46251
25029,46252
25030,46253
25031,46254
25032,46255
25032,46256
25032,46257
25032,46258
25033,46259
25034,46260
25035,46261
25035,46262
25036,46263
25036,46264
25036,46265
25036,46266
25037,46267
25037,46268
25038,46269
25038,46270
25039,46271
25040,46272
25040,46273
25041,46274
25041,46275
25042,46276
25043,46277
25043,46278
25044,38869
25044,46279
25045,40012
25046,46280
25047,46281
25047,46282
25048,39969
25048,46283
25049,46284
25049,46285
25050,46286
25050,46287
25051,46288
25052,46289
25052,46290
25053,44366
25053,46291
25054,46292
25054,46293
25055,46294
25055,46295
25056,46296
25056,46297
25056,46298
25057,46299
25058,46300
25058,46301
25058,46302
25058,46303
25058,46304
25059,46305
25059,46306
25059,46307
25060,46308
25060,46309
25061,46310
25062,43574
25063,46311
25063,46312
25064,46313
25065,46314
25065,46315
25066,46316
25066,46317
25066,46318
25067,46319
25067,46320
25068,46321
25068,46322
25069,35539
25069,37672
25069,37674
25069,37676
25069,37998
25070,46323
25070,46324
25071,35050
25071,35478
25071,36501
25071,37727
25071,46325
25071,46326
25071,46327
25071,46328
25071,46329
25072,46330
25072,46331
25073,46332
25074,38594
25074,41330
25074,46333
25075,46334
25076,46335
25076,46336
25076,46337
25076,46338
25077,46339
25077,46340
25078,46341
25079,46342
25080,46343
25080,46344
25080,46345
25081,46346
25081,46347
25082,40482
25083,46348
25083,46349
25084,46350
25085,46351
25085,46352
25086,46353
25087,46354
25087,46355
25087,46356
25087,46357
25088,46358
25089,46359
25089,46360
25090,46361
25090,46362
25091,46363
25091,46364
25092,46365
25093,36576
25093,40021
25093,46366
25093,46367
25093,46368
25093,46369
25094,46370
25095,46371
25096,46372
25096,46373
25097,46374
25098,46375
25098,46376
25099,46377
25099,46378
25100,46379
25100,46380
25100,46381
25100,46382
25101,46383
25101,46384
25102,46385
25103,46386
25104,46387
25104,46388
25104,46389
25105,39643
25105,46390
25105,46391
25106,46392
25107,46393
25108,46394
25108,46395
25109,46396
25110,46397
25110,46398
25111,46399
25112,46400
25112,46401
25113,46402
25114,37912
25114,37914
25114,37916
25114,37918
25115,46403
25116,46404
25116,46405
25117,46406
25117,46407
25118,46408
25118,46409
25119,46410
25119,46411
25119,46412
25120,46413
25120,46414
25121,37126
25121,46415
25121,46416
25121,46417
25121,46418
25122,46419
25123,46420
25124,46421
25124,46422
25125,46423
25126,46424
25126,46425
25127,46426
25127,46427
25128,46428
25129,46429
25129,46430
25129,46431
25130,46432
25130,46433
25131,36216
25131,39957
25131,46064
25131,46066
25131,46068
25131,46434
25131,46435
25131,46436
25132,46437
25132,46438
25132,46439
25132,46440
25132,46441
25133,46442
25133,46443
25134,46444
25135,46445
25135,46446
25136,46447
25136,46448
25136,46449
25137,46450
25137,46451
25138,37116
25138,39489
25138,46452
25138,46453
25139,46454
25139,46455
25139,46456
25140,46457
25140,46458
25141,46459
25141,46460
25141,46461
25142,46462
25142,46463
25143,46464
25144,46465
25144,46466
25144,46467
25144,46468
25145,46469
25145,46470
25145,46471
25145,46472
25145,46473
25146,46474
25146,46475
25146,46476
25147,46477
25147,46478
25147,46479
25148,46480
25148,46481
25149,46482
25150,46483
25150,46484
25150,46485
25151,46486
25151,46487
25152,46488
25152,46489
25153,46490
25153,46491
25154,46492
25154,46493
25155,46494
25156,45412
25157,46495
25157,46496
25157,46497
25158,46498
25158,46499
25159,39790
25159,46500
25160,46501
25160,46502
25160,46503
25161,46504
25161,46505
25162,46506
25162,46507
25163,46508
25163,46509
25163,46510
25164,46511
25164,46512
25165,46513
25165,46514
25165,46515
25165,46516
25166,46517
25166,46518
25167,36804
25167,41027
25167,46519
25167,46520
25168,46521
25169,46522
25170,41339
25170,46523
25170,46524
25171,46525
25171,46526
25172,46527
25172,46528
25173,46529
25173,46530
25174,46531
25175,46532
25175,46533
25175,46534
25175,46535
25176,42353
25176,46536
25176,46537
25176,46538
25177,46539
25177,46540
25177,46541
25177,46542
25178,46543
25178,46544
25179,44136
25179,46545
25180,46546
25180,46547
25181,39416
25181,39418
25181,40254
25182,46548
25182,46549
25183,46550
25184,46551
25185,46552
25185,46553
25186,46554
25186,46555
25186,46556
25186,46557
25187,46558
25187,46559
25187,46560
25187,46561
25188,46562
25188,46563
25188,46564
25189,46565
25189,46566
25190,46567
25190,46568
25190,46569
25191,46570
25191,46571
25192,33436
25192,33440
25192,33442
25192,46572
25192,46573
25192,46574
25193,34678
25193,35664
25193,35666
25193,39557
25193,43125
25193,45590
25193,46575
25193,46576
25194,46577
25194,46578
25194,46579
25195,46580
25195,46581
25196,37800
25196,37802
25196,37804
25197,46582
25198,46583
25198,46584
25198,46585
25199,46586
25199,46587
25200,46588
25200,46589
25201,46590
25201,46591
25202,46592
25202,46593
25203,46594
25203,46595
25204,46596
25204,46597
25204,46598
25204,46599
25205,46600
25205,46601
25206,33633
25206,33635
25206,33637
25206,41495
25206,41497
25206,41499
25206,46602
25206,46603
25207,46604
25208,46605
25208,46606
25208,46607
25208,46608
25209,39449
25209,40309
25209,46117
25209,46609
25209,46610
25209,46611
25210,46612
25210,46613
25210,46614
25211,46615
25211,46616
25212,46617
25212,46618
25213,46619
25213,46620
25213,46621
25214,46622
25215,46623
25215,46624
25216,46625
25217,46626
25218,46627
25218,46628
25219,46629
25219,46630
25220,46631
25221,46632
25222,46633
25222,46634
25223,46635
25223,46636
25223,46637
25224,46638
25224,46639
25225,46640
25226,46641
25226,46642
25226,46643
25227,46644
25228,46645
25228,46646
25229,46647
25229,46648
25229,46649
25230,46650
25230,46651
25230,46652
25231,46653
25232,46654
25233,46655
25234,46656
25235,46291
25236,46657
25236,46658
25237,46659
25238,46660
25238,46661
25239,46662
25239,46663
25240,46664
25240,46665
25240,46666
25241,46667
25242,46668
25243,46669
25243,46670
25244,46671
25244,46672
25244,46673
25245,46674
25245,46675
25245,46676
25246,38153
25247,46677
25247,46678
25248,46679
25248,46680
25249,46681
25250,36694
25251,46682
25251,46683
25252,46684
25252,46685
25252,46686
25253,46687
25254,46688
25254,46689
25255,46690
25255,46691
25255,46692
25255,46693
25256,46694
25256,46695
25257,46696
25257,46697
25258,40264
25258,40266
25259,46698
25259,46699
25260,46700
25260,46701
25261,46702
25262,46703
25262,46704
25263,46705
25263,46706
25263,46707
25264,46708
25264,46709
25265,46710
25265,46711
25266,46712
25266,46713
25266,46714
25267,46715
25268,46716
25269,46717
25270,46718
25271,46719
25271,46720
25272,35764
25272,46721
25273,46722
25273,46723
25274,46724
25274,46725
25275,46726
25276,46727
25276,46728
25276,46729
25276,46730
25277,46731
25277,46732
25277,46733
25278,46734
25279,46735
25280,46736
25280,46737
25280,46738
25280,46739
25280,46740
25280,46741
25281,46742
25281,46743
25281,46744
25282,46745
25283,46746
25283,46747
25284,46748
25285,33620
25285,41934
25285,43111
25285,43227
25285,46749
25285,46750
25285,46751
25285,46752
25285,46753
25285,46754
25285,46755
25285,46756
25285,46757
25285,46758
25285,46759
25285,46760
25286,46761
25287,46762
25287,46763
25288,46764
25288,46765
25289,46766
25290,37879
25290,37881
25290,37883
25290,37885
25290,37887
25290,37889
25291,46767
25291,46768
25291,46769
25291,46770
25292,46771
25293,46772
25293,46773
25293,46774
25293,46775
25293,46776
25294,46777
25294,46778
25295,45260
25296,46779
25297,46571
25298,34936
25298,39894
25299,33857
25299,46780
25300,34331
25300,34333
25300,46781
25300,46782
25300,46783
25301,46784
25301,46785
25302,46786
25303,33407
25304,37258
25304,46787
25305,46788
25305,46789
25306,46790
25306,46791
25307,46792
25308,46793
25308,46794
25308,46795
25308,46796
25308,46797
25308,46798
25309,46799
25310,46800
25311,46801
25311,46802
25312,34351
25313,46803
25314,46804
25314,46805
25314,46806
25315,46807
25315,46808
25316,46809
25316,46810
25317,37763
25318,33629
25318,34179
25318,46811
25318,46812
25319,46813
25320,46814
25320,46815
25321,46816
25322,46817
25323,40164
25323,46818
25323,46819
25324,36503
25324,36576
25324,38257
25324,46236
25324,46820
25324,46821
25324,46822
25324,46823
25324,46824
25324,46825
25324,46826
25324,46827
25324,46828
25325,46829
25325,46830
25325,46831
25326,46832
25326,46833
25327,46834
25327,46835
25328,46836
25328,46837
25329,46838
25330,41011
25330,43064
25330,45073
25330,45077
25330,45088
25330,46839
25330,46840
25330,46841
25331,46842
25332,46843
25332,46844
25332,46845
25333,46846
25334,40078
25334,40080
25334,46847
25334,46848
25335,46849
25336,46850
25336,46851
25337,46852
25337,46853
25337,46854
25338,46855
25339,46856
25340,46857
25340,46858
25341,46859
25342,46860
25342,46861
25342,46862
25342,46863
25343,46864
25343,46865
25343,46866
25343,46867
25344,46868
25344,46869
25344,46870
25344,46871
25345,46872
25345,46873
25345,46874
25345,46875
25346,34160
25346,46876
25346,46877
25346,46878
25347,46879
25347,46880
25347,46881
25348,42452
25348,46882
25348,46883
25349,46884
25349,46885
25349,46886
25350,46887
25350,46888
25350,46889
25351,46890
25351,46891
25352,46892
25352,46893
25353,46894
25353,46895
25353,46896
25353,46897
25354,46898
25355,36754
25355,36756
25356,46899
25357,40509
25357,44533
25358,46900
25358,46901
25358,46902
25358,46903
25359,34438
25360,46904
25360,46905
25360,46906
25361,33918
25361,34040
25361,36576
25361,38129
25361,44597
25361,46907
25361,46908
25361,46909
25361,46910
25361,46911
25361,46912
25361,46913
25362,46914
25362,46915
25362,46916
25363,33900
25363,37172
25363,43099
25363,46917
25363,46918
25363,46919
25363,46920
25363,46921
25363,46922
25363,46923
25364,46924
25364,46925
25364,46926
25364,46927
25364,46928
25365,46929
25365,46930
25366,46876
25367,46931
25367,46932
25368,46933
25369,46934
25369,46935
25370,35816
25370,35822
25370,36224
25370,38822
25370,39056
25370,39058
25370,43157
25370,46936
25370,46937
25370,46938
25370,46939
25370,46940
25370,46941
25370,46942
25370,46943
25370,46944
25370,46945
25370,46946
25370,46947
25370,46948
25371,39204
25371,46949
25372,34030
25372,35250
25372,36911
25372,37627
25372,44166
25372,46950
25372,46951
25372,46952
25372,46953
25372,46954
25373,46955
25373,46956
25374,46957
25374,46958
25374,46959
25374,46960
25374,46961
25375,46962
25376,46963
25377,46964
25377,46965
25378,46966
25378,46967
25379,36800
25379,39743
25379,46968
25379,46969
25379,46970
25379,46971
25379,46972
25380,46973
25380,46974
25381,46975
25381,46976
25382,43971
25382,46977
25382,46978
25382,46979
25382,46980
25382,46981
25382,46982
25383,46983
25383,46984
25383,46985
25384,33894
25384,33896
25384,33898
25384,35459
25384,40309
25384,46986
25384,46987
25385,46988
25385,46989
25385,46990
25385,46991
25385,46992
25385,46993
25386,37979
25386,46994
25386,46995
25387,33906
25387,33908
25387,36607
25387,36609
25387,36615
25387,46996
25388,46997
25388,46998
25388,46999
25389,47000
25389,47001
25389,47002
25390,47003
25391,47004
25391,47005
25391,47006
25392,47007
25392,47008
25393,47009
25393,47010
25394,47011
25394,47012
25394,47013
25395,47014
25395,47015
25396,47016
25396,47017
25397,36546
25397,36552
25397,36554
25397,40885
25397,40889
25397,47018
25397,47019
25397,47020
25398,35495
25398,37334
25398,37338
25398,37342
25398,40186
25398,47021
25398,47022
25398,47023
25398,47024
25399,47025
25400,39663
25400,47026
25400,47027
25401,47028
25401,47029
25402,47030
25403,47031
25403,47032
25404,47033
25404,47034
25405,47035
25405,47036
25405,47037
25406,47038
25406,47039
25406,47040
25407,47041
25407,47042
25407,47043
25407,47044
25407,47045
25407,47046
25407,47047
25407,47048
25407,47049
25407,47050
25407,47051
25407,47052
25407,47053
25408,44622
25409,47054
25409,47055
25409,47056
25410,47057
25410,47058
25411,47059
25411,47060
25412,47061
25412,47062
25413,47063
25413,47064
25414,47065
25414,47066
25414,47067
25415,47068
25416,47069
25416,47070
25416,47071
25416,47072
25416,47073
25416,47074
25417,47075
25417,47076
25417,47077
25417,47078
25418,47079
25418,47080
25419,47081
25419,47082
25420,47083
25420,47084
25420,47085
25421,38690
25421,38692
25421,38694
25422,47086
25422,47087
25423,47088
25424,47089
25424,47090
25425,35518
25425,37478
25425,39075
25425,47091
25425,47092
25425,47093
25425,47094
25425,47095
25426,47096
25426,47097
25427,47098
25427,47099
25427,47100
25428,47101
25428,47102
25429,47103
25429,47104
25430,47105
25430,47106
25430,47107
25431,47108
25431,47109
25432,47110
25433,47111
25434,47112
25434,47113
25435,38303
25435,47114
25435,47115
25436,47116
25437,37334
25437,47117
25438,47118
25438,47119
25438,47120
25439,47121
25439,47122
25439,47123
25440,47124
25440,47125
25440,47126
25441,47127
25441,47128
25441,47129
25442,47130
25442,47131
25443,47132
25444,47133
25445,41093
25445,41095
25445,41099
25445,47134
25445,47135
25445,47136
25445,47137
25445,47138
25446,47139
25446,47140
25446,47141
25446,47142
25447,47143
25447,47144
25447,47145
25447,47146
25447,47147
25448,47148
25448,47149
25449,47150
25449,47151
25449,47152
25450,47153
25450,47154
25451,47155
25451,47156
25452,47157
25452,47158
25453,47159
25453,47160
25454,47161
25455,47162
25456,47163
25457,47164
25457,47165
25457,47166
25458,47167
25458,47168
25458,47169
25459,47170
25459,47171
25460,47172
25460,47173
25460,47174
25460,47175
25460,47176
25461,47177
25461,47178
25462,47179
25462,47180
25462,47181
25462,47182
25463,37876
25463,47183
25464,47184
25465,47185
25465,47186
25466,47187
25466,47188
25466,47189
25467,47190
25468,47191
25468,47192
25469,47193
25469,47194
25469,47195
25469,47196
25469,47197
25470,47198
25470,47199
25470,47200
25471,47201
25471,47202
25472,40507
25472,47203
25472,47204
25472,47205
25473,35686
25473,47206
25474,47207
25475,47208
25475,47209
25476,44152
25477,47210
25478,47211
25478,47212
25479,47213
25480,47214
25480,47215
25480,47216
25481,47217
25481,47218
25482,47219
25483,47220
25483,47221
25484,47222
25485,38824
25486,36774
25486,47223
25487,45073
25487,45079
25487,47224
25487,47225
25488,47226
25489,47227
25489,47228
25490,34560
25490,47229
25490,47230
25490,47231
25491,47232
25492,47233
25492,47234
25493,41283
25493,47235
25494,47236
25494,47237
25495,47238
25496,47239
25496,47240
25497,47241
25498,47242
25498,47243
25498,47244
25498,47245
25499,34261
25500,47246
25501,40025
25501,40033
25501,40198
25501,47247
25501,47248
25501,47249
25501,47250
25501,47251
25501,47252
25502,47253
25502,47254
25503,47255
25504,47256
25504,47257
25505,47258
25505,47259
25506,47260
25507,47261
25507,47262
25508,47263
25509,47262
25509,47264
25510,47264
25510,47265
25510,47266
25511,47267
25511,47268
25511,47269
25511,47270
25511,47271
25511,47272
25511,47273
25511,47274
25511,47275
25511,47276
25511,47277
25511,47278
25511,47279
25511,47280
25511,47281
25512,47282
25512,47283
25513,47284
25513,47285
25513,47286
25513,47287
25513,47288
25514,47289
25514,47290
25515,47291
25515,47292
25515,47293
25515,47294
25516,47295
25517,47296
25517,47297
25518,47298
25518,47299
25518,47300
25519,47301
25519,47302
25520,47303
25520,47320
25521,47304
25522,43712
25522,47305
25522,47306
25523,47307
25523,47308
25524,47309
25524,47310
25525,47311
25525,47312
25526,35411
25526,37846
25526,39040
25526,39939
25526,42689
25526,45890
25526,47313
25526,47314
25526,47315
25527,47316
25528,47317
25529,47318
25529,47319
25530,35623
25531,47320
25531,47321
25532,47322
25533,47323
25533,47324
25533,47325
25533,47326
25534,47327
25534,47328
25534,47329
25535,47330
25536,47331
25537,35421
25537,39262
25537,39268
25537,43576
25537,45749
25537,47332
25537,47333
25538,47334
25539,47335
25539,47336
25540,47337
25541,39280
25541,47338
25541,47339
25542,47340
25542,47341
25542,47342
25542,47343
25543,47344
25543,47345
25544,39698
25545,37901
25545,40411
25545,42871
25545,43836
